,Name,Access Type,Member Count,USER_NAME_ID,Created Date,USER_NAME_ID_commenter,Created Date.1
960,Enterprise Data Services & Operations,Public,554,20583,11/3/2018,82133,11/3/2018
961,Enterprise Data Services & Operations,Public,554,20583,11/3/2018,66059,11/3/2018
962,Enterprise Data Services & Operations,Public,554,20583,11/3/2018,82587,11/3/2018
963,Enterprise Data Services & Operations,Public,554,20583,11/3/2018,56504,11/3/2018
964,Enterprise Data Services & Operations,Public,554,20583,11/3/2018,56504,11/3/2018
965,Enterprise Data Services & Operations,Public,554,20583,11/3/2018,42538,11/3/2018
966,Enterprise Data Services & Operations,Public,554,20583,11/3/2018,42538,11/3/2018
967,Enterprise Data Services & Operations,Public,554,20583,11/3/2018,66059,11/3/2018
968,Enterprise Data Services & Operations,Public,554,20583,11/3/2018,66059,11/3/2018
969,Enterprise Data Services & Operations,Public,554,3906,11/2/2018,3906,11/15/2018
970,Enterprise Data Services & Operations,Public,554,3906,11/2/2018,3906,11/15/2018
971,Enterprise Data Services & Operations,Public,554,3906,11/2/2018,3906,11/15/2018
972,Enterprise Data Services & Operations,Public,554,3906,11/2/2018,3906,11/15/2018
973,Enterprise Data Services & Operations,Public,554,3906,11/2/2018,19618,11/15/2018
974,Enterprise Data Services & Operations,Public,554,3906,11/2/2018,12605,11/15/2018
975,Enterprise Data Services & Operations,Public,554,3906,11/2/2018,30723,11/17/2018
976,Enterprise Data Services & Operations,Public,554,11352,11/2/2018,11352,11/2/2018
977,Enterprise Data Services & Operations,Public,554,11352,11/2/2018,11352,11/2/2018
978,Enterprise Data Services & Operations,Public,554,11352,11/2/2018,11352,11/2/2018
979,Enterprise Data Services & Operations,Public,554,11352,11/2/2018,42735,11/2/2018
980,Enterprise Data Services & Operations,Public,554,11352,11/2/2018,63724,11/2/2018
981,Enterprise Data Services & Operations,Public,554,11352,11/2/2018,63724,11/2/2018
982,Enterprise Data Services & Operations,Public,554,11352,11/2/2018,63724,11/2/2018
983,Enterprise Data Services & Operations,Public,554,42735,11/2/2018,42735,11/2/2018
984,Enterprise Data Services & Operations,Public,554,42735,11/2/2018,82133,11/2/2018
985,Enterprise Data Services & Operations,Public,554,42735,11/2/2018,42735,11/2/2018
986,Enterprise Data Services & Operations,Public,554,42735,11/2/2018,42735,11/3/2018
987,Enterprise Data Services & Operations,Public,554,42735,11/2/2018,11352,11/3/2018
988,Enterprise Data Services & Operations,Public,554,42735,11/2/2018,11352,11/3/2018
989,Enterprise Data Services & Operations,Public,554,42735,11/2/2018,42735,11/3/2018
990,Enterprise Data Services & Operations,Public,554,42735,11/2/2018,82133,11/3/2018
991,Enterprise Data Services & Operations,Public,554,42735,11/2/2018,12987,11/3/2018
992,Enterprise Data Services & Operations,Public,554,42735,11/2/2018,42538,11/3/2018
993,Enterprise Data Services & Operations,Public,554,42735,11/2/2018,12987,11/3/2018
994,Enterprise Data Services & Operations,Public,554,42735,11/2/2018,12987,11/3/2018
995,Enterprise Data Services & Operations,Public,554,42735,11/2/2018,42735,11/3/2018
996,Enterprise Data Services & Operations,Public,554,42735,11/2/2018,20583,11/4/2018
997,Enterprise Data Services & Operations,Public,554,49680,11/1/2018,36333,11/1/2018
998,Enterprise Data Services & Operations,Public,554,49680,11/1/2018,66059,11/1/2018
999,Enterprise Data Services & Operations,Public,554,49680,11/1/2018,63724,11/1/2018
1000,Enterprise Data Services & Operations,Public,554,49680,11/1/2018,49680,11/1/2018
1001,Enterprise Data Services & Operations,Public,554,49680,11/1/2018,36333,11/1/2018
1002,Enterprise Data Services & Operations,Public,554,49680,11/1/2018,63724,11/1/2018
1003,Enterprise Data Services & Operations,Public,554,49680,11/1/2018,79876,11/1/2018
1004,Enterprise Data Services & Operations,Public,554,49680,11/1/2018,63724,11/1/2018
1005,Enterprise Data Services & Operations,Public,554,49680,11/1/2018,79876,11/1/2018
1006,Enterprise Data Services & Operations,Public,554,49680,11/1/2018,49680,11/2/2018
1007,Enterprise Data Services & Operations,Public,554,49680,11/1/2018,49680,11/19/2018
1008,Enterprise Data Services & Operations,Public,554,24789,11/1/2018,66059,11/1/2018
1009,Enterprise Data Services & Operations,Public,554,24789,11/1/2018,48269,11/1/2018
1010,Enterprise Data Services & Operations,Public,554,24789,11/1/2018,49680,11/1/2018
1011,Enterprise Data Services & Operations,Public,554,24789,11/1/2018,48269,11/1/2018
1012,Enterprise Data Services & Operations,Public,554,24789,11/1/2018,85903,11/1/2018
1013,Enterprise Data Services & Operations,Public,554,20583,11/1/2018,46445,11/1/2018
1014,Enterprise Data Services & Operations,Public,554,20583,11/1/2018,67612,11/2/2018
1015,Enterprise Data Services & Operations,Public,554,20583,11/1/2018,20583,11/2/2018
1016,Enterprise Data Services & Operations,Public,554,20583,11/1/2018,67612,11/2/2018
1017,Enterprise Data Services & Operations,Public,554,20583,11/1/2018,66059,11/2/2018
1018,Enterprise Data Services & Operations,Public,554,98874,10/31/2018,63724,10/31/2018
1019,Enterprise Data Services & Operations,Public,554,98874,10/31/2018,17992,10/31/2018
1020,Enterprise Data Services & Operations,Public,554,66059,10/30/2018,66059,10/30/2018
1021,Enterprise Data Services & Operations,Public,554,66059,10/30/2018,20583,10/31/2018
1022,Enterprise Data Services & Operations,Public,554,20583,10/30/2018,66059,10/30/2018
1023,Enterprise Data Services & Operations,Public,554,30723,10/29/2018,80397,10/29/2018
1024,Enterprise Data Services & Operations,Public,554,28354,10/26/2018,80911,10/26/2018
1025,Enterprise Data Services & Operations,Public,554,28354,10/26/2018,63724,10/26/2018
1026,Enterprise Data Services & Operations,Public,554,28354,10/26/2018,63724,10/26/2018
1027,Enterprise Data Services & Operations,Public,554,28354,10/26/2018,80911,10/26/2018
1028,Enterprise Data Services & Operations,Public,554,28354,10/26/2018,28354,10/29/2018
1029,Enterprise Data Services & Operations,Public,554,20583,10/25/2018,20583,10/25/2018
1030,Enterprise Data Services & Operations,Public,554,20583,10/25/2018,24789,10/25/2018
1031,Enterprise Data Services & Operations,Public,554,20583,10/25/2018,6123,10/25/2018
1032,Enterprise Data Services & Operations,Public,554,20583,10/25/2018,29020,10/25/2018
1033,Enterprise Data Services & Operations,Public,554,20583,10/25/2018,50491,10/25/2018
1034,Enterprise Data Services & Operations,Public,554,20583,10/25/2018,53038,10/25/2018
1035,Enterprise Data Services & Operations,Public,554,20583,10/25/2018,50491,10/25/2018
1036,Enterprise Data Services & Operations,Public,554,65460,10/25/2018,78226,10/25/2018
1037,Enterprise Data Services & Operations,Public,554,65460,10/25/2018,25488,10/25/2018
1038,Enterprise Data Services & Operations,Public,554,65460,10/25/2018,25488,10/25/2018
1039,Enterprise Data Services & Operations,Public,554,65460,10/25/2018,48269,10/25/2018
1040,Enterprise Data Services & Operations,Public,554,65460,10/25/2018,5866,10/25/2018
1041,Enterprise Data Services & Operations,Public,554,65460,10/25/2018,65460,10/25/2018
1042,Enterprise Data Services & Operations,Public,554,65460,10/25/2018,76363,10/25/2018
1043,Enterprise Data Services & Operations,Public,554,17288,10/25/2018,6123,10/25/2018
1044,Enterprise Data Services & Operations,Public,554,17288,10/25/2018,78226,10/25/2018
1045,Enterprise Data Services & Operations,Public,554,17288,10/25/2018,80911,10/25/2018
1046,Enterprise Data Services & Operations,Public,554,17288,10/25/2018,20142,10/25/2018
1047,Enterprise Data Services & Operations,Public,554,17288,10/25/2018,28354,10/25/2018
1048,Enterprise Data Services & Operations,Public,554,17288,10/25/2018,78226,10/25/2018
1049,Enterprise Data Services & Operations,Public,554,17288,10/25/2018,24789,10/25/2018
1050,Enterprise Data Services & Operations,Public,554,17288,10/25/2018,50491,10/25/2018
1051,Enterprise Data Services & Operations,Public,554,73511,10/25/2018,73511,10/25/2018
1052,Enterprise Data Services & Operations,Public,554,73511,10/25/2018,87309,10/25/2018
1053,Enterprise Data Services & Operations,Public,554,73511,10/25/2018,29020,10/25/2018
1054,Enterprise Data Services & Operations,Public,554,73511,10/25/2018,69043,10/25/2018
1055,Enterprise Data Services & Operations,Public,554,73511,10/25/2018,98082,10/25/2018
1056,Enterprise Data Services & Operations,Public,554,2348,10/22/2018,44173,10/22/2018
1057,Enterprise Data Services & Operations,Public,554,2348,10/22/2018,38120,10/22/2018
1058,Enterprise Data Services & Operations,Public,554,2348,10/22/2018,2348,10/22/2018
1059,Enterprise Data Services & Operations,Public,554,2348,10/22/2018,44173,10/22/2018
1060,Enterprise Data Services & Operations,Public,554,78226,10/22/2018,63724,10/22/2018
1061,Enterprise Data Services & Operations,Public,554,78226,10/22/2018,63724,10/22/2018
1062,Enterprise Data Services & Operations,Public,554,78226,10/22/2018,63724,10/22/2018
1063,Enterprise Data Services & Operations,Public,554,78226,10/22/2018,95712,10/23/2018
1064,Enterprise Data Services & Operations,Public,554,9200,10/22/2018,9200,10/22/2018
1065,Enterprise Data Services & Operations,Public,554,9200,10/22/2018,50491,10/22/2018
1066,Enterprise Data Services & Operations,Public,554,9200,10/22/2018,50491,10/22/2018
1067,Enterprise Data Services & Operations,Public,554,9200,10/22/2018,9200,10/22/2018
1068,Enterprise Data Services & Operations,Public,554,9200,10/22/2018,50491,10/22/2018
1069,Enterprise Data Services & Operations,Public,554,20583,10/21/2018,66059,10/21/2018
1070,Enterprise Data Services & Operations,Public,554,20583,10/19/2018,66059,10/19/2018
1071,Enterprise Data Services & Operations,Public,554,20583,10/19/2018,66059,10/19/2018
1072,Enterprise Data Services & Operations,Public,554,20583,10/19/2018,78226,10/19/2018
1073,Enterprise Data Services & Operations,Public,554,30723,10/18/2018,48269,10/18/2018
1074,Enterprise Data Services & Operations,Public,554,30723,10/18/2018,3906,10/18/2018
1075,Enterprise Data Services & Operations,Public,554,30723,10/18/2018,3906,10/18/2018
1076,Enterprise Data Services & Operations,Public,554,30723,10/18/2018,3906,10/18/2018
1077,Enterprise Data Services & Operations,Public,554,30723,10/18/2018,3906,10/19/2018
1078,Enterprise Data Services & Operations,Public,554,30723,10/18/2018,19618,10/19/2018
1079,Enterprise Data Services & Operations,Public,554,30723,10/18/2018,30723,10/21/2018
1080,Enterprise Data Services & Operations,Public,554,20583,10/18/2018,21058,10/18/2018
1081,Enterprise Data Services & Operations,Public,554,20583,10/18/2018,66059,10/18/2018
1082,Enterprise Data Services & Operations,Public,554,66059,10/17/2018,77529,10/17/2018
1083,Enterprise Data Services & Operations,Public,554,66059,10/17/2018,66059,10/17/2018
1084,Enterprise Data Services & Operations,Public,554,66059,10/17/2018,66059,10/20/2018
1085,Enterprise Data Services & Operations,Public,554,20583,10/16/2018,66059,10/16/2018
1086,Enterprise Data Services & Operations,Public,554,20583,10/16/2018,66059,10/16/2018
1087,Enterprise Data Services & Operations,Public,554,20583,10/15/2018,66059,10/15/2018
1088,Enterprise Data Services & Operations,Public,554,20583,10/15/2018,66059,10/15/2018
1089,Enterprise Data Services & Operations,Public,554,3906,10/10/2018,3906,10/11/2018
1090,Enterprise Data Services & Operations,Public,554,20583,10/10/2018,69381,10/10/2018
1091,Enterprise Data Services & Operations,Public,554,23326,10/9/2018,50491,10/9/2018
1092,Enterprise Data Services & Operations,Public,554,23326,10/9/2018,50491,10/9/2018
1093,Enterprise Data Services & Operations,Public,554,23326,10/9/2018,23326,10/9/2018
1094,Enterprise Data Services & Operations,Public,554,23326,10/9/2018,50491,10/9/2018
1095,Enterprise Data Services & Operations,Public,554,23326,10/9/2018,23326,10/9/2018
1096,Enterprise Data Services & Operations,Public,554,23326,10/9/2018,50491,10/10/2018
1097,Enterprise Data Services & Operations,Public,554,23326,10/9/2018,23326,10/10/2018
1098,Enterprise Data Services & Operations,Public,554,20583,10/9/2018,63724,10/9/2018
1099,Enterprise Data Services & Operations,Public,554,4655,10/9/2018,4655,10/9/2018
1100,Enterprise Data Services & Operations,Public,554,4655,10/9/2018,4655,10/9/2018
1101,Enterprise Data Services & Operations,Public,554,4655,10/9/2018,63450,10/9/2018
1102,Enterprise Data Services & Operations,Public,554,4655,10/9/2018,4655,10/10/2018
1103,Enterprise Data Services & Operations,Public,554,4655,10/9/2018,29986,10/10/2018
1104,Enterprise Data Services & Operations,Public,554,4655,10/9/2018,44173,10/10/2018
1105,Enterprise Data Services & Operations,Public,554,4655,10/9/2018,44173,10/10/2018
1106,Enterprise Data Services & Operations,Public,554,4655,10/9/2018,44173,10/10/2018
1107,Enterprise Data Services & Operations,Public,554,4655,10/9/2018,78226,10/10/2018
1108,Enterprise Data Services & Operations,Public,554,4655,10/9/2018,78226,10/11/2018
1109,Enterprise Data Services & Operations,Public,554,42735,10/9/2018,73595,10/10/2018
1110,Enterprise Data Services & Operations,Public,554,42735,10/9/2018,28808,10/15/2018
1111,Enterprise Data Services & Operations,Public,554,42735,10/9/2018,42735,10/15/2018
1112,Enterprise Data Services & Operations,Public,554,44173,10/8/2018,38120,10/11/2018
1113,Enterprise Data Services & Operations,Public,554,44173,10/8/2018,55176,10/11/2018
1114,Enterprise Data Services & Operations,Public,554,20583,10/8/2018,42735,10/8/2018
1115,Enterprise Data Services & Operations,Public,554,20583,10/5/2018,99114,10/5/2018
1116,Enterprise Data Services & Operations,Public,554,20583,10/5/2018,42735,10/5/2018
1117,Enterprise Data Services & Operations,Public,554,4655,10/4/2018,63724,10/4/2018
1118,Enterprise Data Services & Operations,Public,554,4655,10/4/2018,4655,10/4/2018
1119,Enterprise Data Services & Operations,Public,554,4655,10/4/2018,63724,10/4/2018
1120,Enterprise Data Services & Operations,Public,554,4655,10/4/2018,4655,10/4/2018
1121,Enterprise Data Services & Operations,Public,554,4655,10/4/2018,4655,10/5/2018
1122,Enterprise Data Services & Operations,Public,554,85903,10/4/2018,66059,10/4/2018
1123,Enterprise Data Services & Operations,Public,554,85903,10/4/2018,85903,10/4/2018
1124,Enterprise Data Services & Operations,Public,554,85903,10/4/2018,85903,10/4/2018
1125,Enterprise Data Services & Operations,Public,554,20583,10/4/2018,63724,10/4/2018
1126,Enterprise Data Services & Operations,Public,554,58491,10/4/2018,42070,10/4/2018
1127,Enterprise Data Services & Operations,Public,554,58491,10/4/2018,83858,10/4/2018
1128,Enterprise Data Services & Operations,Public,554,58491,10/4/2018,58491,10/4/2018
1129,Enterprise Data Services & Operations,Public,554,89520,10/3/2018,82133,10/3/2018
1130,Enterprise Data Services & Operations,Public,554,89520,10/3/2018,9333,10/3/2018
1131,Enterprise Data Services & Operations,Public,554,89520,10/3/2018,94239,10/3/2018
1132,Enterprise Data Services & Operations,Public,554,89520,10/3/2018,40247,10/3/2018
1133,Enterprise Data Services & Operations,Public,554,89520,10/3/2018,65460,10/3/2018
1134,Enterprise Data Services & Operations,Public,554,89520,10/3/2018,6123,10/3/2018
1135,Enterprise Data Services & Operations,Public,554,89520,10/3/2018,80911,10/3/2018
1136,Enterprise Data Services & Operations,Public,554,89520,10/3/2018,89520,10/3/2018
1137,Enterprise Data Services & Operations,Public,554,89520,10/3/2018,80911,10/3/2018
1138,Enterprise Data Services & Operations,Public,554,89520,10/3/2018,34011,10/4/2018
1139,Enterprise Data Services & Operations,Public,554,89520,10/3/2018,89520,10/4/2018
1140,Enterprise Data Services & Operations,Public,554,89520,10/3/2018,89520,10/10/2018
1141,Enterprise Data Services & Operations,Public,554,89520,10/3/2018,80911,10/10/2018
1142,Enterprise Data Services & Operations,Public,554,89520,10/3/2018,89520,10/10/2018
1143,Enterprise Data Services & Operations,Public,554,89520,10/3/2018,94239,10/10/2018
1144,Enterprise Data Services & Operations,Public,554,89520,10/3/2018,89520,12/3/2018
1145,Enterprise Data Services & Operations,Public,554,20583,10/3/2018,42735,10/3/2018
1146,Enterprise Data Services & Operations,Public,554,20583,10/3/2018,80911,10/3/2018
1147,Enterprise Data Services & Operations,Public,554,20583,10/3/2018,42735,10/3/2018
1148,Enterprise Data Services & Operations,Public,554,20583,10/3/2018,42735,10/3/2018
1149,Enterprise Data Services & Operations,Public,554,20583,10/3/2018,44173,10/3/2018
1150,Enterprise Data Services & Operations,Public,554,20583,10/3/2018,80911,10/4/2018
1151,Enterprise Data Services & Operations,Public,554,93273,10/3/2018,79876,10/3/2018
1152,Enterprise Data Services & Operations,Public,554,93273,10/3/2018,93273,10/3/2018
1153,Enterprise Data Services & Operations,Public,554,63724,10/2/2018,63724,10/2/2018
1154,Enterprise Data Services & Operations,Public,554,63724,10/2/2018,42735,10/2/2018
1155,Enterprise Data Services & Operations,Public,554,63724,10/2/2018,42735,10/2/2018
1156,Enterprise Data Services & Operations,Public,554,78226,10/1/2018,63724,10/1/2018
1157,Enterprise Data Services & Operations,Public,554,78226,10/1/2018,42735,10/2/2018
1158,Enterprise Data Services & Operations,Public,554,78226,9/30/2018,86283,9/30/2018
1159,Enterprise Data Services & Operations,Public,554,78226,9/29/2018,86283,9/29/2018
1160,Enterprise Data Services & Operations,Public,554,78226,9/28/2018,42735,9/28/2018
1161,Enterprise Data Services & Operations,Public,554,42735,9/27/2018,86283,9/27/2018
1162,Enterprise Data Services & Operations,Public,554,48269,9/26/2018,47288,9/26/2018
1163,Enterprise Data Services & Operations,Public,554,48269,9/26/2018,48269,9/26/2018
1164,Enterprise Data Services & Operations,Public,554,20583,9/26/2018,86283,9/26/2018
1165,Enterprise Data Services & Operations,Public,554,20583,9/25/2018,86283,9/25/2018
1166,Enterprise Data Services & Operations,Public,554,3906,9/24/2018,66059,9/24/2018
1167,Enterprise Data Services & Operations,Public,554,3906,9/24/2018,78226,9/25/2018
1168,Enterprise Data Services & Operations,Public,554,3906,9/24/2018,59977,9/25/2018
1169,Enterprise Data Services & Operations,Public,554,20583,9/24/2018,42735,9/24/2018
1170,Enterprise Data Services & Operations,Public,554,20583,9/24/2018,93382,9/24/2018
1171,Enterprise Data Services & Operations,Public,554,20583,9/24/2018,93382,9/24/2018
1172,Enterprise Data Services & Operations,Public,554,20583,9/24/2018,48269,9/24/2018
1173,Enterprise Data Services & Operations,Public,554,20583,9/24/2018,88283,9/24/2018
1174,Enterprise Data Services & Operations,Public,554,20583,9/24/2018,44173,9/24/2018
1175,Enterprise Data Services & Operations,Public,554,20583,9/24/2018,42735,9/24/2018
1176,Enterprise Data Services & Operations,Public,554,20583,9/24/2018,88283,9/24/2018
1177,Enterprise Data Services & Operations,Public,554,20583,9/24/2018,44173,9/24/2018
1178,Enterprise Data Services & Operations,Public,554,20583,9/24/2018,78226,9/25/2018
1179,Enterprise Data Services & Operations,Public,554,20583,9/24/2018,42735,9/25/2018
1180,Enterprise Data Services & Operations,Public,554,20583,9/24/2018,93382,9/25/2018
1181,Enterprise Data Services & Operations,Public,554,20583,9/24/2018,81518,9/25/2018
1182,Enterprise Data Services & Operations,Public,554,34672,9/23/2018,86283,9/23/2018
1183,Enterprise Data Services & Operations,Public,554,34672,9/23/2018,86283,9/23/2018
1184,Enterprise Data Services & Operations,Public,554,7208,9/21/2018,43023,9/21/2018
1185,Enterprise Data Services & Operations,Public,554,7208,9/21/2018,92126,9/21/2018
1186,Enterprise Data Services & Operations,Public,554,7208,9/21/2018,24507,9/21/2018
1187,Enterprise Data Services & Operations,Public,554,7208,9/21/2018,7208,9/24/2018
1188,Enterprise Data Services & Operations,Public,554,7208,9/21/2018,43023,9/24/2018
1189,Enterprise Data Services & Operations,Public,554,7208,9/21/2018,59142,9/24/2018
1190,Enterprise Data Services & Operations,Public,554,7208,9/21/2018,7208,9/24/2018
1191,Enterprise Data Services & Operations,Public,554,42538,9/21/2018,3906,9/21/2018
1192,Enterprise Data Services & Operations,Public,554,42538,9/21/2018,86283,9/21/2018
1193,Enterprise Data Services & Operations,Public,554,42538,9/21/2018,86283,9/21/2018
1194,Enterprise Data Services & Operations,Public,554,20583,9/21/2018,86283,9/21/2018
1195,Enterprise Data Services & Operations,Public,554,3906,9/19/2018,78226,9/20/2018
1196,Enterprise Data Services & Operations,Public,554,3906,9/19/2018,78226,9/21/2018
1197,Enterprise Data Services & Operations,Public,554,42735,9/18/2018,20375,9/18/2018
1198,Enterprise Data Services & Operations,Public,554,43023,9/18/2018,59900,9/18/2018
1199,Enterprise Data Services & Operations,Public,554,43023,9/18/2018,49680,9/18/2018
1200,Enterprise Data Services & Operations,Public,554,43023,9/18/2018,72835,9/18/2018
1201,Enterprise Data Services & Operations,Public,554,43023,9/18/2018,43023,9/18/2018
1202,Enterprise Data Services & Operations,Public,554,43023,9/18/2018,43023,9/18/2018
1203,Enterprise Data Services & Operations,Public,554,43023,9/18/2018,43023,9/18/2018
1204,Enterprise Data Services & Operations,Public,554,43023,9/18/2018,72835,9/18/2018
1205,Enterprise Data Services & Operations,Public,554,43023,9/18/2018,50243,9/18/2018
1206,Enterprise Data Services & Operations,Public,554,43023,9/18/2018,72835,9/18/2018
1207,Enterprise Data Services & Operations,Public,554,43023,9/18/2018,72835,9/19/2018
1208,Enterprise Data Services & Operations,Public,554,43023,9/18/2018,50243,9/19/2018
1209,Enterprise Data Services & Operations,Public,554,43023,9/18/2018,49680,9/19/2018
1210,Enterprise Data Services & Operations,Public,554,43023,9/18/2018,43023,9/19/2018
1211,Enterprise Data Services & Operations,Public,554,43023,9/18/2018,43023,9/23/2018
1212,Enterprise Data Services & Operations,Public,554,43023,9/18/2018,72835,9/24/2018
1213,Enterprise Data Services & Operations,Public,554,43023,9/18/2018,13161,9/24/2018
1214,Enterprise Data Services & Operations,Public,554,43023,9/18/2018,72835,9/24/2018
1215,Enterprise Data Services & Operations,Public,554,43023,9/18/2018,43023,9/24/2018
1216,Enterprise Data Services & Operations,Public,554,43023,9/18/2018,43023,9/27/2018
1217,Enterprise Data Services & Operations,Public,554,43023,9/18/2018,43023,9/28/2018
1218,Enterprise Data Services & Operations,Public,554,43023,9/18/2018,88059,9/28/2018
1219,Enterprise Data Services & Operations,Public,554,43023,9/18/2018,72835,9/29/2018
1220,Enterprise Data Services & Operations,Public,554,43023,9/18/2018,88059,10/1/2018
1221,Enterprise Data Services & Operations,Public,554,43023,9/18/2018,18383,10/2/2018
1222,Enterprise Data Services & Operations,Public,554,43023,9/18/2018,43023,10/2/2018
1223,Enterprise Data Services & Operations,Public,554,43023,9/18/2018,18383,10/2/2018
1224,Enterprise Data Services & Operations,Public,554,43023,9/18/2018,43023,10/2/2018
1225,Enterprise Data Services & Operations,Public,554,43023,9/18/2018,72835,10/2/2018
1226,Enterprise Data Services & Operations,Public,554,43023,9/18/2018,72835,10/12/2018
1227,Enterprise Data Services & Operations,Public,554,43023,9/18/2018,50243,10/12/2018
1228,Enterprise Data Services & Operations,Public,554,43023,9/18/2018,49680,10/15/2018
1229,Enterprise Data Services & Operations,Public,554,43023,9/18/2018,43023,10/24/2018
1230,Enterprise Data Services & Operations,Public,554,43023,9/18/2018,72835,10/24/2018
1231,Enterprise Data Services & Operations,Public,554,43023,9/18/2018,43023,10/29/2018
1232,Enterprise Data Services & Operations,Public,554,43023,9/18/2018,72835,10/29/2018
1233,Enterprise Data Services & Operations,Public,554,43023,9/18/2018,43023,10/29/2018
1234,Enterprise Data Services & Operations,Public,554,43023,9/18/2018,72835,10/29/2018
1235,Enterprise Data Services & Operations,Public,554,20583,9/17/2018,86283,9/17/2018
1236,Enterprise Data Services & Operations,Public,554,20583,9/16/2018,86283,9/16/2018
1237,Enterprise Data Services & Operations,Public,554,3906,9/13/2018,3906,9/18/2018
1238,Enterprise Data Services & Operations,Public,554,3906,9/13/2018,3906,9/19/2018
1239,Enterprise Data Services & Operations,Public,554,3906,9/13/2018,3906,9/19/2018
1240,Enterprise Data Services & Operations,Public,554,3906,9/13/2018,30723,9/19/2018
1241,Enterprise Data Services & Operations,Public,554,20583,9/13/2018,66059,9/13/2018
1242,Enterprise Data Services & Operations,Public,554,20583,9/13/2018,33817,9/13/2018
1243,Enterprise Data Services & Operations,Public,554,20583,9/13/2018,66059,9/13/2018
1244,Enterprise Data Services & Operations,Public,554,2348,9/12/2018,72835,9/12/2018
1245,Enterprise Data Services & Operations,Public,554,66059,9/12/2018,67612,9/13/2018
1246,Enterprise Data Services & Operations,Public,554,66059,9/12/2018,66059,9/13/2018
1247,Enterprise Data Services & Operations,Public,554,66059,9/12/2018,66059,9/13/2018
1248,Enterprise Data Services & Operations,Public,554,66059,9/12/2018,66059,9/13/2018
1249,Enterprise Data Services & Operations,Public,554,50622,9/11/2018,66059,9/11/2018
1250,Enterprise Data Services & Operations,Public,554,50243,9/11/2018,42735,9/11/2018
1251,Enterprise Data Services & Operations,Public,554,20583,9/11/2018,66059,9/11/2018
1252,Enterprise Data Services & Operations,Public,554,20583,9/10/2018,66059,9/10/2018
1253,Enterprise Data Services & Operations,Public,554,95712,9/9/2018,86283,9/9/2018
1254,Enterprise Data Services & Operations,Public,554,95712,9/8/2018,86283,9/8/2018
1255,Enterprise Data Services & Operations,Public,554,20583,9/7/2018,86283,9/7/2018
1256,Enterprise Data Services & Operations,Public,554,20583,9/6/2018,86283,9/6/2018
1257,Enterprise Data Services & Operations,Public,554,20583,9/6/2018,86283,9/6/2018
1258,Enterprise Data Services & Operations,Public,554,13107,9/6/2018,87309,9/6/2018
1259,Enterprise Data Services & Operations,Public,554,13107,9/6/2018,20583,9/6/2018
1260,Enterprise Data Services & Operations,Public,554,78226,9/6/2018,20583,9/6/2018
1261,Enterprise Data Services & Operations,Public,554,50622,9/5/2018,78226,9/6/2018
1262,Enterprise Data Services & Operations,Public,554,50622,9/5/2018,66059,9/6/2018
1263,Enterprise Data Services & Operations,Public,554,50622,9/5/2018,77849,9/6/2018
1264,Enterprise Data Services & Operations,Public,554,50622,9/5/2018,50622,9/7/2018
1265,Enterprise Data Services & Operations,Public,554,50622,9/5/2018,50622,9/12/2018
1266,Enterprise Data Services & Operations,Public,554,50622,9/5/2018,77849,9/12/2018
1267,Enterprise Data Services & Operations,Public,554,13233,9/5/2018,13233,9/5/2018
1268,Enterprise Data Services & Operations,Public,554,13233,9/5/2018,48269,9/6/2018
1269,Enterprise Data Services & Operations,Public,554,13233,9/5/2018,13233,9/6/2018
1270,Enterprise Data Services & Operations,Public,554,13233,9/5/2018,48269,9/6/2018
1271,Enterprise Data Services & Operations,Public,554,13233,9/5/2018,13233,9/6/2018
1272,Enterprise Data Services & Operations,Public,554,13233,9/5/2018,48269,9/7/2018
1273,Enterprise Data Services & Operations,Public,554,13233,9/5/2018,13233,9/11/2018
1274,Enterprise Data Services & Operations,Public,554,28354,9/5/2018,28354,9/5/2018
1275,Enterprise Data Services & Operations,Public,554,28354,9/5/2018,86283,9/5/2018
1276,Enterprise Data Services & Operations,Public,554,78226,9/5/2018,93055,9/5/2018
1277,Enterprise Data Services & Operations,Public,554,78226,9/5/2018,3906,9/5/2018
1278,Enterprise Data Services & Operations,Public,554,78226,9/5/2018,63383,9/5/2018
1279,Enterprise Data Services & Operations,Public,554,78226,9/5/2018,67612,9/5/2018
1280,Enterprise Data Services & Operations,Public,554,78226,9/5/2018,27405,9/5/2018
1281,Enterprise Data Services & Operations,Public,554,78226,9/5/2018,3906,9/5/2018
1282,Enterprise Data Services & Operations,Public,554,78226,9/5/2018,86283,9/5/2018
1283,Enterprise Data Services & Operations,Public,554,78226,9/5/2018,86283,9/5/2018
1284,Enterprise Data Services & Operations,Public,554,78226,9/5/2018,20583,9/6/2018
1285,Enterprise Data Services & Operations,Public,554,20583,9/4/2018,17288,9/4/2018
1286,Enterprise Data Services & Operations,Public,554,20583,9/4/2018,17288,9/4/2018
1287,Enterprise Data Services & Operations,Public,554,20583,9/4/2018,86283,9/4/2018
1288,Enterprise Data Services & Operations,Public,554,20583,9/4/2018,86283,9/4/2018
1289,Enterprise Data Services & Operations,Public,554,20583,9/4/2018,86283,9/4/2018
1290,Enterprise Data Services & Operations,Public,554,20583,9/4/2018,34672,9/5/2018
1291,Enterprise Data Services & Operations,Public,554,20583,9/3/2018,86283,9/3/2018
1292,Enterprise Data Services & Operations,Public,554,78226,9/2/2018,86283,9/2/2018
